match_id,match_date,competition,season,home_team,away_team,home_score,away_score,home_combined_delta,away_combined_delta,net_delta,bet_side,predicted_team,success,actual_home_xg,actual_away_xg
3900534,2015-12-02,Ligue 1,2015/2016,Bastia,Bordeaux,1,0,-0.6551223541769522,-0.22074636490690852,-0.43437598927004367,away,Bordeaux,False,1.0814138279999999,0.324544335
3900535,2015-12-02,Ligue 1,2015/2016,Lille,Saint-Étienne,1,0,-0.2910360112727248,0.18458665613726313,-0.47562266740998793,away,Saint-Étienne,False,0.4512128521,0.372131112
3900537,2015-12-02,Ligue 1,2015/2016,Troyes,Toulouse,0,3,-0.28827824041223543,-0.7581960036758629,0.4699177632636275,home,Troyes,False,0.811347338,1.8639289314000003
3900539,2015-12-03,Ligue 1,2015/2016,Rennes,Marseille,0,1,0.1248870036617652,0.5529176686984476,-0.4280306650366824,away,Marseille,True,0.738167236,0.823297388
3754085,2015-12-05,Premier League,2015/2016,Swansea City,Leicester City,0,3,-0.1900329228034541,0.30884980090314307,-0.49888272370659714,away,Leicester City,True,1.0476351789999998,2.548384891
3754135,2015-12-05,Premier League,2015/2016,Stoke City,Manchester City,2,0,-0.052547682991255756,0.6072175678508254,-0.6597652508420812,away,Manchester City,False,1.5285599139999997,0.47989273169999996
3754286,2015-12-05,Premier League,2015/2016,Watford,Norwich City,2,0,-0.6826427570368085,-0.1384382007801744,-0.5442045562566341,away,Norwich City,False,2.161614376,0.5346139213
3754347,2015-12-05,Premier League,2015/2016,Manchester United,West Ham United,0,0,-0.44136779013124106,0.37953525290693557,-0.8209030430381766,away,West Ham United,False,1.9252535394999999,0.625474474
3825681,2015-12-05,La Liga,2015/2016,Real Madrid,Getafe,4,1,-0.12163234495254377,-0.7837493297507381,0.6621169847981943,home,Real Madrid,True,1.383354318,0.289648707
3879639,2015-12-05,Serie A,2015/2016,Torino,AS Roma,1,1,0.117805050437683,0.8300775142931713,-0.7122724638554884,away,AS Roma,False,1.5849506533,0.43888843099999997
3890386,2015-12-05,1. Bundesliga,2015/2016,Hamburger SV,FSV Mainz 05,1,3,-0.5927640429059166,0.2010077750415456,-0.7937718179474622,away,FSV Mainz 05,True,1.1246617449999998,0.895213661
3890387,2015-12-05,1. Bundesliga,2015/2016,Borussia Mönchengladbach,Bayern Munich,3,1,0.374803369198276,1.3587920759971621,-0.9839887067988862,away,Bayern Munich,False,1.703955633,2.068263424
3890388,2015-12-05,1. Bundesliga,2015/2016,Wolfsburg,Borussia Dortmund,1,2,0.14982006379369867,1.4177595899808515,-1.2679395261871529,away,Borussia Dortmund,True,1.8650943500000001,2.419492207
3890389,2015-12-05,1. Bundesliga,2015/2016,Ingolstadt,Hoffenheim,1,1,-0.8766043014378093,-0.0568072792803828,-0.8197970221574266,away,Hoffenheim,False,0.46192372000000004,0.8490158215000001
3890391,2015-12-05,1. Bundesliga,2015/2016,FC Köln,Augsburg,0,1,-0.5131317489299863,-0.07334347026855542,-0.43978827866143083,away,Augsburg,True,2.273560491,1.8371664609999998
3900541,2015-12-05,Ligue 1,2015/2016,Bastia,AS Monaco,1,2,-0.5382876491824367,-0.046079718712198986,-0.4922079304702377,away,AS Monaco,True,0.285774118,2.3787002337
3900543,2015-12-05,Ligue 1,2015/2016,Stade de Reims,Troyes,1,1,-0.9508459249826521,-0.4339637307677209,-0.5168821942149312,away,Troyes,False,1.2825316839999998,0.78850382
3900545,2015-12-05,Ligue 1,2015/2016,Lyon,Angers,0,2,0.4809444910370491,-0.05390861309044684,0.534853104127496,home,Lyon,False,0.9331164339999999,0.717859845
3825684,2015-12-06,La Liga,2015/2016,Villarreal,Rayo Vallecano,2,1,-1.1002383105564715,-0.33129150215180253,-0.7689468084046689,away,Rayo Vallecano,False,1.536212617,0.21103969360000002
3879641,2015-12-06,Serie A,2015/2016,Hellas Verona,Empoli,0,1,-0.2140792804336735,-0.6627233622543522,0.4486440818206787,home,Hellas Verona,False,1.4439650386000003,0.904073816
3879643,2015-12-06,Serie A,2015/2016,Sampdoria,Sassuolo,1,3,0.09498095858758518,-0.8729594521967479,0.967940410784333,home,Sampdoria,False,0.479067661,2.17342908
3890392,2015-12-06,1. Bundesliga,2015/2016,VfB Stuttgart,Werder Bremen,1,1,0.1257114686394806,-0.7142340689143446,0.8399455375538252,home,VfB Stuttgart,False,1.1219057399999999,0.8722311036999999
3900547,2015-12-06,Ligue 1,2015/2016,Marseille,Montpellier,2,2,0.4878494937985446,-0.018149798918488447,0.505999292717033,home,Marseille,False,1.5165353754,0.677074977
266961,2015-12-12,La Liga,2015/2016,Barcelona,RC Deportivo La Coruña,2,2,0.5708539933702463,0.05964934909160291,0.5112046442786434,home,Barcelona,False,1.0406201540000002,0.986600595
3754072,2015-12-12,Premier League,2015/2016,Sunderland,Watford,0,1,-0.22511946249228715,-0.6802287022243547,0.45510923973206757,home,Sunderland,False,1.393120734,1.849388795
3754096,2015-12-12,Premier League,2015/2016,West Ham United,Stoke City,0,0,0.012622994793139858,-0.47946659114989426,0.4920895859430341,home,West Ham United,False,1.7840530743000003,1.4608511570000002
3754162,2015-12-12,Premier League,2015/2016,AFC Bournemouth,Manchester United,2,1,0.22291235784949492,-0.30401573135836946,0.5269280892078644,home,AFC Bournemouth,True,1.131874549,1.523784259
3754328,2015-12-12,Premier League,2015/2016,Manchester City,Swansea City,2,1,0.5630435824969113,0.031069488383687782,0.5319740941132236,home,Manchester City,True,0.7830448999999999,1.2340609589999998
3890399,2015-12-12,1. Bundesliga,2015/2016,Bayern Munich,Ingolstadt,2,0,1.6823368979620887,-0.07430551229777402,1.7566424102598628,home,Bayern Munich,True,1.3094721430000003,0.9192830190000001
3900551,2015-12-12,Ligue 1,2015/2016,Lille,Lorient,3,0,-0.49413541810254424,-0.01463401480820807,-0.47950140329433616,away,Lorient,False,1.8517465350000002,0.434303778
3900554,2015-12-12,Ligue 1,2015/2016,Troyes,Bastia,1,1,-0.5534034057051589,-1.2199716200685653,0.6665682143634064,home,Troyes,False,0.9573160394000001,0.485609275
3754255,2015-12-13,Premier League,2015/2016,Liverpool,West Bromwich Albion,2,2,0.19024292715592303,-0.33092045432454215,0.5211633814804651,home,Liverpool,False,2.3245147,0.479826484
3825695,2015-12-13,La Liga,2015/2016,Villarreal,Real Madrid,1,0,-0.5920872002651731,0.16782041467983527,-0.7599076149450084,away,Real Madrid,False,0.937668046,1.4877941020000003
3825696,2015-12-13,La Liga,2015/2016,Rayo Vallecano,Málaga,1,2,-0.5226242263269604,-1.260193389909158,0.7375691635821976,home,Rayo Vallecano,False,1.008633093,1.0539553771999999
3879650,2015-12-13,Serie A,2015/2016,Empoli,Carpi,3,0,-0.5968555348450146,-0.0014306915072221753,-0.5954248433377924,away,Carpi,False,0.9562489262,1.1278812240000002
3879651,2015-12-13,Serie A,2015/2016,Napoli,AS Roma,0,0,0.43703296066632563,0.8875926762922232,-0.45055971562589753,away,AS Roma,False,0.9467809304000001,0.15226534
3879652,2015-12-13,Serie A,2015/2016,AC Milan,Hellas Verona,1,1,0.009371551711083531,-0.3947534898028012,0.40412504151388473,home,AC Milan,False,1.6994883179999998,1.319103639
3890401,2015-12-13,1. Bundesliga,2015/2016,Borussia Dortmund,Eintracht Frankfurt,4,1,0.8990323145101138,-0.1776583519680725,1.0766906664781863,home,Borussia Dortmund,True,5.312835326,0.185625018
3890402,2015-12-13,1. Bundesliga,2015/2016,Augsburg,Schalke 04,2,1,-0.026006913939170262,-0.47471957386074554,0.4487126599215753,home,Augsburg,True,1.0337153909999999,1.2225421349999999
3900556,2015-12-13,Ligue 1,2015/2016,Angers,Bordeaux,1,1,-0.37351350802336175,0.20824041836611493,-0.5817539263894766,away,Bordeaux,False,1.2022303465,0.489357664
3900559,2015-12-13,Ligue 1,2015/2016,Marseille,Gazélec Ajaccio,1,1,0.328356697670503,-0.3920773043985856,0.7204340020690887,home,Marseille,False,1.4587190163000001,1.2428227429999998
3879655,2015-12-14,Serie A,2015/2016,Lazio,Sampdoria,1,1,-0.7068999171727173,-0.06440861785158716,-0.6424912993211301,away,Sampdoria,False,0.7838607430000001,0.698124695
3900560,2015-12-18,Ligue 1,2015/2016,OGC Nice,Montpellier,1,0,0.18813061935918873,-0.30500072345532303,0.49313134281451176,home,OGC Nice,True,0.6415944920000001,0.7461668029999999
3754044,2015-12-19,Premier League,2015/2016,Manchester United,Norwich City,1,2,-0.6474029909537049,0.1838241500664547,-0.8312271410201596,away,Norwich City,True,0.9421334939999999,0.923746824
3879656,2015-12-19,Serie A,2015/2016,Bologna,Empoli,2,3,-0.16051938354052578,-0.6729431136843884,0.5124237301438627,home,Bologna,False,1.0050517110000001,1.9416199090000001
3890404,2015-12-19,1. Bundesliga,2015/2016,Hamburger SV,Augsburg,0,1,-0.6355704240682722,0.042096076196016075,-0.6776665002642883,away,Augsburg,True,1.1106708749999998,1.8461758110000002
3890406,2015-12-19,1. Bundesliga,2015/2016,FC Köln,Borussia Dortmund,2,1,0.08011042084453407,1.20116255423447,-1.121052133389936,away,Borussia Dortmund,False,0.8817776663,0.5573932084
3890407,2015-12-19,1. Bundesliga,2015/2016,Hannover 96,Bayern Munich,0,1,-0.01123282333480824,0.8992879513937393,-0.9105207747285475,away,Bayern Munich,True,0.3878381913000001,2.7342647325999994
3890408,2015-12-19,1. Bundesliga,2015/2016,VfB Stuttgart,Wolfsburg,3,1,0.4553661811562234,-0.3351085002436633,0.7904746813998866,home,VfB Stuttgart,True,1.459546435,1.4277417955
3890409,2015-12-19,1. Bundesliga,2015/2016,Ingolstadt,Bayer Leverkusen,0,1,-0.23109108706797896,0.3677061255477183,-0.5987972126156973,away,Bayer Leverkusen,True,0.734314387,0.7685837900000001
3900565,2015-12-19,Ligue 1,2015/2016,Lorient,Nantes,0,0,-0.10201853485497439,-0.5326378637748675,0.4306193289198932,home,Lorient,False,1.275232416,0.7240328151
3754259,2015-12-20,Premier League,2015/2016,Swansea City,West Ham United,0,0,-0.39125834806518756,0.059692726738434704,-0.4509510748036223,away,West Ham United,False,1.0711588549999997,0.42816083000000005
3879657,2015-12-20,Serie A,2015/2016,AS Roma,Genoa,2,0,0.39740249189402505,-0.1313438927263051,0.5287463846203302,home,AS Roma,True,1.60163428,0.7602292449999999
3879664,2015-12-20,Serie A,2015/2016,Sampdoria,Palermo,2,0,-0.265485877840661,-0.6922114488064729,0.4267255709658119,home,Sampdoria,True,1.677763937,0.5556438219
3890411,2015-12-20,1. Bundesliga,2015/2016,Hertha Berlin,FSV Mainz 05,2,0,-0.4822995390303774,-0.06211299822302238,-0.42018654080735507,away,FSV Mainz 05,False,1.399013439,0.21639449800000002
3900569,2015-12-20,Ligue 1,2015/2016,Saint-Étienne,Angers,1,0,0.342646448093222,-0.2392120914053972,0.5818585394986192,home,Saint-Étienne,True,1.085917154,0.684271584
3754014,2015-12-26,Premier League,2015/2016,Stoke City,Manchester United,2,0,0.23959674685205426,-0.19919259696411498,0.43878934381616924,home,Stoke City,True,1.0752312229999998,1.2773736449
3754057,2015-12-26,Premier League,2015/2016,Tottenham Hotspur,Norwich City,3,0,-0.37324207875312254,0.05474799488547048,-0.42799007363859304,away,Norwich City,False,2.304549798,0.868707546
3754287,2015-12-26,Premier League,2015/2016,Chelsea,Watford,2,2,0.18701997371778942,-0.35110353114701226,0.5381235048648016,home,Chelsea,False,2.216405799,1.6086156999999999
3754019,2015-12-28,Premier League,2015/2016,Manchester United,Chelsea,0,0,-0.43414151302342696,0.49647361461118167,-0.9306151276346086,away,Chelsea,False,1.289497517,0.8758018527000001
3754130,2015-12-28,Premier League,2015/2016,Norwich City,Aston Villa,2,0,-0.3797273469545535,-0.8310255101794622,0.45129816322490873,home,Norwich City,True,0.581110427,0.316590806
3754195,2015-12-28,Premier League,2015/2016,West Bromwich Albion,Newcastle United,1,0,-0.8699176738069136,-0.4110275744905179,-0.45889009931639574,away,Newcastle United,False,2.1951575340000002,0.5422666485000001
3825708,2015-12-30,La Liga,2015/2016,Levante UD,Málaga,0,1,-0.6749807284738605,-1.1700190532265324,0.49503832475267195,home,Levante UD,False,0.32430097899999993,1.5709313369999998
3825710,2015-12-30,La Liga,2015/2016,Real Madrid,Real Sociedad,3,1,0.30367536357710695,-0.3197463021170388,0.6234216656941458,home,Real Madrid,True,3.166602602,0.658408522
3825711,2015-12-30,La Liga,2015/2016,Rayo Vallecano,Atlético Madrid,0,2,-0.20496601016601215,-0.9587406153149769,0.7537746051489648,home,Rayo Vallecano,False,0.517327264,2.1074596189999997
3754036,2016-01-02,Premier League,2015/2016,Sunderland,Aston Villa,3,1,-0.38519018248674153,-1.0259991979575223,0.6408090154707807,home,Sunderland,True,1.129123908,0.4154271360000001
3754058,2016-01-02,Premier League,2015/2016,Leicester City,AFC Bournemouth,0,0,0.1235738948416677,-0.3040574772720152,0.4276313721136829,home,Leicester City,False,2.8228705340000007,0.9365025570000001
3754346,2016-01-02,Premier League,2015/2016,Watford,Manchester City,1,2,0.10052985962246033,0.5572859468673771,-0.4567560872449168,away,Manchester City,True,1.081408015,0.9432198607000001
3825716,2016-01-03,La Liga,2015/2016,Rayo Vallecano,Real Sociedad,2,2,-0.3932521148485715,-0.9372027313172813,0.5439506164687098,home,Rayo Vallecano,False,1.003412999,0.8446137149999999
3825718,2016-01-03,La Liga,2015/2016,Valencia,Real Madrid,2,2,-0.45687040911205723,0.1309989639310037,-0.5878693730430609,away,Real Madrid,False,2.6168363040000004,1.146701153
3879666,2016-01-05,Serie A,2015/2016,Genoa,Sampdoria,2,3,-0.6937028056776985,-0.1570851738293055,-0.536617631848393,away,Sampdoria,True,2.350315587,1.061029635
3879667,2016-01-06,Serie A,2015/2016,Sassuolo,Frosinone,2,2,-0.8740320687456289,-0.11506734712968013,-0.7589647216159487,away,Frosinone,False,1.8227664678,0.1645667724
3879668,2016-01-06,Serie A,2015/2016,Empoli,Inter Milan,0,1,-0.3457809843740239,0.13166810099357662,-0.4774490853676005,away,Inter Milan,True,0.551710857,0.9882432898
3879672,2016-01-06,Serie A,2015/2016,Chievo,AS Roma,3,3,-0.03075687661162907,0.5154422794022196,-0.5461991560138487,away,AS Roma,False,1.7968410004000002,2.3283245479999994
3900570,2016-01-08,Ligue 1,2015/2016,Paris Saint-Germain,Bastia,2,0,0.6319795361012701,0.016235398582771496,0.6157441375184987,home,Paris Saint-Germain,True,1.7797756434999996,0.3566725295
3825724,2016-01-09,La Liga,2015/2016,Real Madrid,RC Deportivo La Coruña,5,0,0.371757321660702,-0.6051303179417106,0.9768876396024126,home,Real Madrid,True,2.5223320635,0.9053543226000001
3900572,2016-01-09,Ligue 1,2015/2016,AS Monaco,Gazélec Ajaccio,2,2,0.17934250277956887,-0.31282337183052145,0.4921658746100903,home,AS Monaco,False,1.6546105747,0.432618167
3900573,2016-01-09,Ligue 1,2015/2016,Angers,Caen,2,0,-0.2072757447004348,0.2528953872186197,-0.4601711319190545,away,Caen,False,0.946101866,0.8197496945
3879684,2016-01-10,Serie A,2015/2016,Sampdoria,Juventus,1,2,0.31072612665010035,-0.12288798071387269,0.43361410736397304,home,Sampdoria,False,0.827661881,1.210049312
3900578,2016-01-10,Ligue 1,2015/2016,Lille,OGC Nice,1,1,-0.3892772851052003,0.10233646573310701,-0.49161375083830733,away,OGC Nice,False,0.743810357,0.6220700374
3754088,2016-01-12,Premier League,2015/2016,Newcastle United,Manchester United,3,3,0.0839083488897514,-0.5770245014488589,0.6609328503386103,home,Newcastle United,False,2.1130973697,1.857353987
3754062,2016-01-13,Premier League,2015/2016,Chelsea,West Bromwich Albion,2,2,0.07965610371006895,-0.5473796330400966,0.6270357367501656,home,Chelsea,False,1.4257015220000002,0.902230667
3754065,2016-01-13,Premier League,2015/2016,Tottenham Hotspur,Leicester City,0,1,-0.05384329986758962,0.4936539229357634,-0.547497222803353,away,Leicester City,True,1.4610406488,1.0786178400000002
3754071,2016-01-13,Premier League,2015/2016,Swansea City,Sunderland,2,4,-0.7988146307197259,-0.10784470684002342,-0.6909699238797025,away,Sunderland,True,1.2939793370000001,2.1823739389999997
3900580,2016-01-15,Ligue 1,2015/2016,OGC Nice,Angers,2,1,0.24348667383645167,-0.4482071716859811,0.6916938455224328,home,OGC Nice,True,1.8660353701,0.7046237498
3754027,2016-01-16,Premier League,2015/2016,Tottenham Hotspur,Sunderland,4,1,-0.4838010168942577,0.06408501231846345,-0.5478860292127211,away,Sunderland,False,2.7280815659999993,0.522873208
3754250,2016-01-16,Premier League,2015/2016,Aston Villa,Leicester City,1,1,-0.5231907227810872,0.13037889607092362,-0.6535696188520108,away,Leicester City,False,1.0482208984999999,2.230326432
3825735,2016-01-16,La Liga,2015/2016,Villarreal,Real Betis,0,0,-0.8285070097899153,-0.3836647195903435,-0.44484229019957183,away,Real Betis,False,0.79390548,0.5585656189999999
3879687,2016-01-16,Serie A,2015/2016,Torino,Frosinone,4,2,-0.6621367561950577,-0.11994188721361755,-0.5421948689814402,away,Frosinone,False,2.3647412654999997,0.7369985563
3900583,2016-01-16,Ligue 1,2015/2016,Troyes,Rennes,2,4,-0.17736137176834313,-0.6047319540481997,0.4273705822798566,home,Troyes,False,0.8051716969999999,3.1497473207
3754345,2016-01-17,Premier League,2015/2016,Liverpool,Manchester United,0,1,0.5768284774734292,-0.0605670677681055,0.6373955452415347,home,Liverpool,False,1.4190357160000002,0.5090192713
3825739,2016-01-17,La Liga,2015/2016,Real Madrid,Sporting Gijón,5,1,0.05959497803335767,-0.632854402320745,0.6924493803541026,home,Real Madrid,True,2.2209547350000003,0.6574412909999999
3879689,2016-01-17,Serie A,2015/2016,Carpi,Sampdoria,2,1,-0.6606470135249997,-0.23815527838937878,-0.4224917351356209,away,Sampdoria,False,1.7782135979999998,1.4999960799999998
3890412,2016-01-22,1. Bundesliga,2015/2016,Hamburger SV,Bayern Munich,1,2,0.2137078275379381,1.4144361691419136,-1.2007283416039756,away,Bayern Munich,True,0.34646136600000005,2.5020951280000006
265894,2016-01-23,La Liga,2015/2016,Málaga,Barcelona,1,2,0.06315221126824183,0.5141113951453455,-0.4509591838771037,away,Barcelona,True,1.0945495539999999,2.131875385
3753975,2016-01-23,Premier League,2015/2016,Sunderland,AFC Bournemouth,1,1,-0.2773360205811899,-0.7459212011575773,0.46858518057638743,home,Sunderland,False,0.49004630499999996,1.1829695100000002
3754271,2016-01-23,Premier League,2015/2016,Watford,Newcastle United,2,1,-0.5860226699520852,-0.09592540498618495,-0.4900972649659002,away,Newcastle United,False,2.122520269,0.8755261870000002
3879698,2016-01-23,Serie A,2015/2016,Empoli,AC Milan,2,2,-0.33902394286574333,0.46386933760012683,-0.8028932804658702,away,AC Milan,False,1.203240213,1.220142944
3890413,2016-01-23,1. Bundesliga,2015/2016,FC Köln,VfB Stuttgart,1,3,-0.48818746707894295,0.17149956542632305,-0.659687032505266,away,VfB Stuttgart,True,1.6736286324999996,2.463091034
3890414,2016-01-23,1. Bundesliga,2015/2016,Hertha Berlin,Augsburg,0,0,-0.522215437173035,-0.012393234574337941,-0.509822202598697,away,Augsburg,False,0.766690885,1.028549352
3890416,2016-01-23,1. Bundesliga,2015/2016,Ingolstadt,FSV Mainz 05,1,0,-0.7996074591022154,0.18737672947048867,-0.9869841885727041,away,FSV Mainz 05,False,1.681270719,0.37698696600000003
3890417,2016-01-23,1. Bundesliga,2015/2016,Borussia Mönchengladbach,Borussia Dortmund,1,3,0.015336661827384999,0.9033947739532746,-0.8880581121258896,away,Borussia Dortmund,True,0.8347286919999999,1.6060617200000002
3900591,2016-01-23,Ligue 1,2015/2016,Paris Saint-Germain,Angers,5,1,0.9765288942521491,0.2624940497655054,0.7140348444866437,home,Paris Saint-Germain,True,2.2071510903,0.4221883733
3900593,2016-01-23,Ligue 1,2015/2016,Lille,Troyes,1,3,-0.9133928159761338,-0.20095514573889828,-0.7124376702372355,away,Troyes,True,2.0330128110000008,0.610975458
3754111,2016-01-24,Premier League,2015/2016,Arsenal,Chelsea,0,1,0.1414957500185613,0.5644093507755482,-0.4229136007569869,away,Chelsea,True,1.148608958,1.18311362
3754163,2016-01-24,Premier League,2015/2016,Everton,Swansea City,1,2,0.09700960172851947,-0.32020106400353854,0.417210665732058,home,Everton,False,1.55489436,1.2572347899999998
3825746,2016-01-24,La Liga,2015/2016,Real Betis,Real Madrid,1,1,-0.4761109445990148,0.0294136468103513,-0.5055245914093661,away,Real Madrid,False,0.38024144399999993,3.3095584786999996
3900600,2016-01-29,Ligue 1,2015/2016,Marseille,Lille,1,1,0.39496503233904395,-0.10224957566358231,0.4972146080026263,home,Marseille,False,1.717499568,0.9962606550000002
267576,2016-01-30,La Liga,2015/2016,Barcelona,Atlético Madrid,2,1,0.7925704075268873,0.36862059473791325,0.4239498127889741,home,Barcelona,True,0.570667528,0.679896076
3825753,2016-01-30,La Liga,2015/2016,Villarreal,Granada,1,0,-0.8442121355940245,-0.3945339312167391,-0.44967820437728545,away,Granada,False,2.223505191,0.6812161809999999
3890422,2016-01-30,1. Bundesliga,2015/2016,Borussia Dortmund,Ingolstadt,2,0,1.3778060848469962,-0.2897407000091101,1.6675467848561063,home,Borussia Dortmund,True,1.813851283,0.181449566
3890423,2016-01-30,1. Bundesliga,2015/2016,VfB Stuttgart,Hamburger SV,2,1,0.20488756149612286,-0.6899663546503715,0.8948539161464943,home,VfB Stuttgart,True,2.3869169290000003,1.3679293600000002
3900604,2016-01-30,Ligue 1,2015/2016,Angers,AS Monaco,3,0,-0.2173715617968925,0.41654903645603714,-0.6339205982529297,away,AS Monaco,False,2.491746115,0.511587387
3900606,2016-01-30,Ligue 1,2015/2016,Troyes,Nantes,0,1,-0.3153570526280395,-0.9483177493074042,0.6329606966793647,home,Troyes,False,0.8000540563,0.769037231
3825757,2016-01-31,La Liga,2015/2016,Real Madrid,Espanyol,6,0,0.043562627136661536,-0.5789004145587823,0.6224630416954438,home,Real Madrid,True,2.3991637690000003,1.4793263869999995
3879710,2016-01-31,Serie A,2015/2016,Bologna,Sampdoria,3,2,-0.7969738406546398,-0.3512618862443585,-0.44571195441028133,away,Sampdoria,False,1.351087754,1.8753497869999995
3879714,2016-01-31,Serie A,2015/2016,Napoli,Empoli,5,1,0.5866705336664826,0.06477264848522771,0.5218978851812549,home,Napoli,True,2.1500217679999998,0.254436591
3890428,2016-01-31,1. Bundesliga,2015/2016,Bayern Munich,Hoffenheim,2,0,1.0734910619297933,0.19769425440787453,0.8757968075219187,home,Bayern Munich,True,2.9537803735999995,0.57551424
3825758,2016-02-01,La Liga,2015/2016,RC Deportivo La Coruña,Rayo Vallecano,2,2,-0.9849209033579214,-0.2988888390381483,-0.686032064319773,away,Rayo Vallecano,False,1.2376656647999997,1.493775192
3753997,2016-02-02,Premier League,2015/2016,West Ham United,Aston Villa,2,0,-0.13143669434725913,-0.6428703594514619,0.5114336651042027,home,West Ham United,True,2.6677341764000015,0.15882490400000002
3879717,2016-02-02,Serie A,2015/2016,Sassuolo,AS Roma,0,2,-0.037249300500224736,0.43598646306351163,-0.47323576356373637,away,AS Roma,True,1.7356404199999997,1.878904597
3900611,2016-02-02,Ligue 1,2015/2016,AS Monaco,Bastia,2,0,0.016168941922830887,-0.5424749180443594,0.5586438599671903,home,AS Monaco,True,1.1428886259999997,0.26516397869999997
3754103,2016-02-03,Premier League,2015/2016,Watford,Chelsea,0,0,-0.3043313856109225,0.24736704894722444,-0.5516984345581469,away,Chelsea,False,0.9010310559999999,0.9393715880000001
3879719,2016-02-03,Serie A,2015/2016,Sampdoria,Torino,2,2,0.13451163129402122,-0.5065687164420059,0.6410803477360271,home,Sampdoria,False,0.669403638,1.8953576789999997
3900612,2016-02-03,Ligue 1,2015/2016,Guingamp,Troyes,4,0,-0.7896880058657129,-0.30762904643406674,-0.4820589594316461,away,Troyes,False,2.006230064,1.076792911
3754292,2016-02-06,Premier League,2015/2016,Newcastle United,West Bromwich Albion,1,0,-0.2440955993303892,-0.8138225402230989,0.5697269408927097,home,Newcastle United,True,1.5263864437,0.490074025
3754306,2016-02-06,Premier League,2015/2016,Aston Villa,Norwich City,2,0,-0.8653220464455946,-0.4018292012303853,-0.46349284521520934,away,Norwich City,False,0.7414455279999999,1.146324345
3825763,2016-02-06,La Liga,2015/2016,Rayo Vallecano,Las Palmas,2,0,-0.460107643963814,-0.9851585091049346,0.5250508651411206,home,Rayo Vallecano,True,2.5491748112,0.44609994360000005
3890431,2016-02-06,1. Bundesliga,2015/2016,Bayer Leverkusen,Bayern Munich,0,0,0.6538846703712473,1.696775289591032,-1.0428906192197847,away,Bayern Munich,False,0.286842782,0.860405002
3890433,2016-02-06,1. Bundesliga,2015/2016,Eintracht Frankfurt,VfB Stuttgart,2,4,-0.635700593872667,-0.07819026341434092,-0.5575103304583261,away,VfB Stuttgart,True,1.8477894196000002,3.4669098995
3890435,2016-02-06,1. Bundesliga,2015/2016,Hertha Berlin,Borussia Dortmund,0,0,0.016906148118863373,1.0041572216102896,-0.9872510734914263,away,Borussia Dortmund,False,0.7045480089999999,0.485543955
3890436,2016-02-06,1. Bundesliga,2015/2016,Ingolstadt,Augsburg,2,1,-0.7863291354019823,0.1761709832498614,-0.9625001186518438,away,Augsburg,False,2.531783054,0.23517972600000003
3900621,2016-02-06,Ligue 1,2015/2016,Toulouse,Nantes,0,0,0.2066479132666635,-0.1946859601160465,0.40133387338271,home,Toulouse,False,0.5000362637,1.5728606299999999
3900622,2016-02-06,Ligue 1,2015/2016,Bastia,Troyes,2,0,-1.2433786854298943,-0.522967131873861,-0.7204115535560333,away,Troyes,False,1.73253587,0.49733801299999997
3900624,2016-02-06,Ligue 1,2015/2016,Angers,Lyon,0,3,-0.055636125781571455,0.3870510223548779,-0.4426871481364494,away,Lyon,True,0.6026444472000001,0.53856221
3754281,2016-02-07,Premier League,2015/2016,Chelsea,Manchester United,1,1,0.46220238090328547,-0.30025682785682584,0.7624592087601113,home,Chelsea,False,1.859288581,0.8071752835
3825764,2016-02-07,La Liga,2015/2016,Granada,Real Madrid,1,2,-0.4920849693423004,0.01631988057417505,-0.5084048499164755,away,Real Madrid,True,0.805125466,1.9557655790000001
3879734,2016-02-07,Serie A,2015/2016,AC Milan,Udinese,1,1,0.29124225027983364,-0.12368544586166763,0.41492769614150127,home,AC Milan,False,1.6750596999999998,1.2099193689999999
3879735,2016-02-07,Serie A,2015/2016,Atalanta,Empoli,0,0,0.04402256791388354,-0.3751326215369659,0.41915518945084945,home,Atalanta,False,0.7909400547,0.5209548392000001
3754031,2016-02-13,Premier League,2015/2016,Sunderland,Manchester United,2,1,0.04042117687637084,-0.6421012740018391,0.68252245087821,home,Sunderland,True,1.8082821010000003,0.9509598739999999
3754350,2016-02-13,Premier League,2015/2016,Everton,West Bromwich Albion,0,1,0.06956270624008137,-0.3409772145297301,0.4105399207698115,home,Everton,False,1.7945858260000003,0.987103677
3825770,2016-02-13,La Liga,2015/2016,Real Madrid,Athletic Club,4,2,0.3017136451813073,-0.3144013545501706,0.6161149997314779,home,Real Madrid,True,1.8690232000000002,1.680667847
3879740,2016-02-13,Serie A,2015/2016,Empoli,Frosinone,1,2,-0.8857025475437592,-0.22763506184371704,-0.6580674857000421,away,Frosinone,True,2.4346325280000003,1.0663713982999998
3890441,2016-02-13,1. Bundesliga,2015/2016,VfB Stuttgart,Hertha Berlin,2,0,0.33853384271519943,-0.6183750346182109,0.9569088773334102,home,VfB Stuttgart,True,1.204342209,0.647517208
3890442,2016-02-13,1. Bundesliga,2015/2016,Borussia Dortmund,Hannover 96,1,0,0.4620887810351128,-0.2753603603239431,0.7374491413590559,home,Borussia Dortmund,True,1.182692295,0.250007443
3890445,2016-02-13,1. Bundesliga,2015/2016,Wolfsburg,Ingolstadt,2,0,0.37639459715725654,-0.1182318029596609,0.49462640011691744,home,Wolfsburg,True,1.514239802,0.6096743440000001
